gameID,playerId,sweaterNumber,position,pim,toi,evenStrengthShotsAgainst,powerPlayShotsAgainst,shorthandedShotsAgainst,saveShotsAgainst,savePctg,evenStrengthGoalsAgainst,powerPlayGoalsAgainst,shorthandedGoalsAgainst,goalsAgainst,starter,shotsAgainst,saves
2006020264,8460612,35,G,0.0,59:40,13/15,5/6,1/1,19/22,0.863636,2.0,1.0,0.0,3.0,True,22.0,19.0
2006020264,8469608,41,G,,,,,,,,,,,,False,,
2006020265,8460705,20,G,0.0,59:57,30/33,9/9,1/1,40/43,0.930233,3.0,0.0,0.0,3.0,True,43.0,40.0
2006020265,8462117,35,G,,,,,,,,,,,,False,,
2006020265,8469514,31,G,,,,,,,,,,,,False,,
2006020265,8460535,60,G,0.0,57:57,18/19,2/4,2/3,22/26,0.846154,1.0,2.0,1.0,4.0,True,26.0,22.0
2006020266,8467511,30,G,,,,,,,,,,,,False,,
2006020266,8465093,42,G,0.0,60:00,28/30,7/9,2/2,37/41,0.902439,2.0,2.0,0.0,4.0,True,41.0,37.0
2006020266,8468524,30,G,0.0,43:34,2/3,1/2,0/0,3/5,0.6,1.0,1.0,0.0,2.0,False,5.0,3.0
2006020266,8462044,35,G,0.0,16:26,6/9,0/2,0/0,6/11,0.545455,3.0,2.0,0.0,5.0,True,11.0,6.0
2006020267,8462102,30,G,0.0,60:34,28/29,5/6,1/1,34/36,0.944444,1.0,1.0,0.0,2.0,True,36.0,34.0
2006020267,8468550,32,G,,,,,,,,,,,,False,,
2006020267,8460703,30,G,0.0,60:29,24/24,0/1,0/0,24/25,0.96,0.0,1.0,0.0,1.0,True,25.0,24.0
2006020267,8467879,60,G,,,,,,,,,,,,False,,
2006020268,8466290,30,G,0.0,39:57,19/22,1/2,0/0,20/24,0.833333,3.0,1.0,0.0,4.0,True,24.0,20.0
2006020268,8469658,39,G,0.0,20:00,7/8,6/6,1/1,14/15,0.933333,1.0,0.0,0.0,1.0,False,15.0,14.0
2006020268,8445386,20,G,0.0,60:00,14/15,11/11,2/2,27/28,0.964286,1.0,0.0,0.0,1.0,True,28.0,27.0
2006020268,8467913,35,G,,,,,,,,,,,,False,,
2006020269,8473404,32,G,0.0,31:08,21/22,3/3,0/0,24/25,0.96,1.0,0.0,0.0,1.0,False,25.0,24.0
2006020269,8458988,35,G,2.0,33:39,13/17,2/3,0/0,15/20,0.75,4.0,1.0,0.0,5.0,True,20.0,15.0
2006020269,8460712,29,G,,,,,,,,,,,,False,,
2006020269,8462152,30,G,0.0,65:00,29/32,7/9,3/4,39/45,0.866667,3.0,2.0,1.0,6.0,True,45.0,39.0
2006020270,8469479,30,G,0.0,38:40,11/11,0/2,0/0,11/13,0.846154,0.0,2.0,0.0,2.0,False,13.0,11.0
2006020270,8459308,34,G,0.0,21:18,5/7,6/8,0/0,11/15,0.733333,2.0,2.0,0.0,4.0,True,15.0,11.0
2006020270,8462255,30,G,,,,,,,,,,,,False,,
2006020270,8460806,35,G,0.0,59:49,20/22,4/4,1/1,25/27,0.925926,2.0,0.0,0.0,2.0,True,27.0,25.0
2006020271,8462052,31,G,0.0,64:57,20/21,4/5,1/1,25/27,0.925926,1.0,1.0,0.0,2.0,True,27.0,25.0
2006020271,8459140,39,G,,,,,,,,,,,,False,,
2006020271,8470263,30,G,,,,,,,,,,,,False,,
2006020271,8448382,31,G,0.0,64:55,24/25,8/9,0/0,32/34,0.941176,1.0,1.0,0.0,2.0,True,34.0,32.0
2006020272,8467511,30,G,0.0,59:40,16/19,3/3,4/4,23/26,0.884615,3.0,0.0,0.0,3.0,True,26.0,23.0
2006020272,8465093,42,G,,,,,,,,,,,,False,,
2006020272,8464999,31,G,,,,,,,,,,,,False,,
2006020272,8460516,39,G,0.0,58:50,21/25,5/5,0/0,26/30,0.866667,4.0,0.0,0.0,4.0,True,30.0,26.0
2006020273,8470320,30,G,,,,,,,,,,,,False,,
2006020273,8460715,47,G,0.0,59:53,18/18,2/3,1/1,21/22,0.954545,0.0,1.0,0.0,1.0,True,22.0,21.0
2006020273,8462161,1,G,,,,,,,,,,,,False,,
2006020273,8448535,37,G,0.0,60:00,16/18,7/9,2/2,25/29,0.862069,2.0,2.0,0.0,4.0,True,29.0,25.0
2006020274,8469514,31,G,0.0,60:00,19/19,5/5,1/1,25/25,1.0,0.0,0.0,0.0,0.0,True,25.0,25.0
2006020274,8460535,60,G,,,,,,,,,,,,False,,
2006020274,8470090,30,G,0.0,58:51,21/23,4/5,0/0,25/28,0.892857,2.0,1.0,0.0,3.0,True,28.0,25.0
2006020274,8469461,31,G,,,,,,,,,,,,False,,
2006020275,8469548,1,G,0.0,58:39,18/20,2/3,0/0,20/23,0.869565,2.0,1.0,0.0,3.0,True,23.0,20.0
2006020275,8469675,29,G,,,,,,,,,,,,False,,
2006020275,8455710,30,G,0.0,60:00,13/15,2/2,0/0,15/17,0.882353,2.0,0.0,0.0,2.0,True,17.0,15.0
2006020275,8466339,40,G,,,,,,,,,,,,False,,
2006020276,8460612,35,G,0.0,59:52,15/18,5/5,0/0,20/23,0.869565,3.0,0.0,0.0,3.0,True,23.0,20.0
2006020276,8469608,41,G,,,,,,,,,,,,False,,
2006020276,8460704,1,G,0.0,41:17,13/14,0/1,0/0,13/15,0.866667,1.0,1.0,0.0,2.0,False,15.0,13.0
2006020276,8470140,32,G,0.0,16:46,4/7,0/0,0/0,4/7,0.571429,3.0,0.0,0.0,3.0,True,7.0,4.0
2006020277,8470594,29,G,,,,,,,,,,,,False,,
2006020277,8459432,41,G,0.0,59:03,24/25,5/7,3/3,32/35,0.914286,1.0,2.0,0.0,3.0,True,35.0,32.0
2006020277,8468011,30,G,,,,,,,,,,,,False,,
2006020277,8462047,43,G,0.0,59:55,29/31,5/5,0/0,34/36,0.944444,2.0,0.0,0.0,2.0,True,36.0,34.0
2006020278,8456137,1,G,,,,,,,,,,,,False,,
2006020278,8468481,39,G,0.0,65:00,27/28,9/10,0/0,36/38,0.947368,1.0,1.0,0.0,2.0,True,38.0,36.0
2006020278,8462055,30,G,,,,,,,,,,,,False,,
2006020278,8466303,40,G,0.0,65:00,29/31,0/0,0/0,29/31,0.935484,2.0,0.0,0.0,2.0,True,31.0,29.0
2006020279,8469732,31,G,,,,,,,,,,,,False,,
2006020279,8447687,39,G,0.0,59:41,16/17,5/8,0/0,21/25,0.84,1.0,3.0,0.0,4.0,True,25.0,21.0
2006020279,8458562,29,G,,,,,,,,,,,,False,,
2006020279,8462147,34,G,0.0,59:41,22/22,6/7,1/1,29/30,0.966667,0.0,1.0,0.0,1.0,True,30.0,29.0
2006020280,8469479,30,G,2.0,59:06,32/36,7/7,1/1,40/44,0.909091,4.0,0.0,0.0,4.0,True,44.0,40.0
2006020280,8459308,34,G,,,,,,,,,,,,False,,
2006020280,8466141,1,G,0.0,60:00,15/16,4/5,0/0,19/21,0.904762,1.0,1.0,0.0,2.0,True,21.0,19.0
2006020280,8456264,30,G,,,,,,,,,,,,False,,
2006020281,8462052,31,G,,,,,,,,,,,,False,,
2006020281,8459140,39,G,2.0,65:00,31/32,11/13,0/0,42/45,0.933333,1.0,2.0,0.0,3.0,True,45.0,42.0
2006020281,8468524,30,G,0.0,64:27,15/18,5/5,1/1,21/24,0.875,3.0,0.0,0.0,3.0,True,24.0,21.0
2006020281,8462044,35,G,,,,,,,,,,,,False,,
2006020282,8470263,30,G,0.0,27:00,7/7,5/7,1/2,13/16,0.8125,0.0,2.0,1.0,3.0,True,16.0,13.0
2006020282,8448382,31,G,0.0,32:11,16/16,5/6,0/0,21/22,0.954545,0.0,1.0,0.0,1.0,False,22.0,21.0
2006020282,8464999,31,G,,,,,,,,,,,,False,,
2006020282,8460516,39,G,0.0,59:41,29/32,6/6,1/1,36/39,0.923077,3.0,0.0,0.0,3.0,True,39.0,36.0
2006020283,8462161,1,G,0.0,62:06,18/19,17/19,0/0,35/38,0.921053,1.0,2.0,0.0,3.0,True,38.0,35.0
2006020283,8448535,37,G,,,,,,,,,,,,False,,
2006020283,8460703,30,G,0.0,62:06,24/25,3/4,0/0,27/29,0.931034,1.0,1.0,0.0,2.0,True,29.0,27.0
2006020283,8467879,60,G,,,,,,,,,,,,False,,
2006020284,8455710,30,G,0.0,60:00,29/30,3/3,1/1,33/34,0.970588,1.0,0.0,0.0,1.0,True,34.0,33.0
2006020284,8466339,40,G,,,,,,,,,,,,False,,
2006020284,8462102,30,G,,,,,,,,,,,,False,,
2006020284,8468550,32,G,0.0,59:00,16/18,1/1,0/0,17/19,0.894737,2.0,0.0,0.0,2.0,True,19.0,17.0
2006020285,8460704,1,G,2.0,59:12,22/23,7/8,1/1,30/32,0.9375,1.0,1.0,0.0,2.0,True,32.0,30.0
2006020285,8470140,32,G,,,,,,,,,,,,False,,
2006020285,8466290,30,G,,,,,,,,,,,,False,,
2006020285,8469658,39,G,0.0,59:59,30/31,8/8,1/1,39/40,0.975,1.0,0.0,0.0,1.0,True,40.0,39.0
2006020286,8468011,30,G,0.0,59:54,25/27,12/14,0/0,37/41,0.902439,2.0,2.0,0.0,4.0,True,41.0,37.0
2006020286,8462047,43,G,,,,,,,,,,,,False,,
2006020286,8469548,1,G,0.0,60:00,19/20,2/2,2/2,23/24,0.958333,1.0,0.0,0.0,1.0,True,24.0,23.0
2006020286,8469675,29,G,,,,,,,,,,,,False,,
2006020287,8460612,35,G,0.0,59:33,14/16,6/8,0/0,20/24,0.833333,2.0,2.0,0.0,4.0,True,24.0,20.0
2006020287,8469608,41,G,,,,,,,,,,,,False,,
2006020287,8470320,30,G,0.0,59:52,17/19,1/2,3/4,21/25,0.84,2.0,1.0,1.0,4.0,True,25.0,21.0
2006020287,8460715,47,G,,,,,,,,,,,,False,,
2006020288,8468685,30,G,0.0,58:12,13/14,9/11,0/0,22/25,0.88,1.0,2.0,0.0,3.0,True,25.0,22.0
2006020288,8459463,80,G,,,,,,,,,,,,False,,
2006020288,8470594,29,G,0.0,60:00,14/15,4/4,5/5,23/24,0.958333,1.0,0.0,0.0,1.0,True,24.0,23.0
2006020288,8459432,41,G,,,,,,,,,,,,False,,
2006020289,8456137,1,G,0.0,60:00,37/38,6/6,0/0,43/44,0.977273,1.0,0.0,0.0,1.0,True,44.0,43.0
2006020289,8468481,39,G,,,,,,,,,,,,False,,
2006020289,8445386,20,G,0.0,59:30,27/30,0/0,1/1,28/31,0.903226,3.0,0.0,0.0,3.0,True,31.0,28.0
2006020289,8467913,35,G,,,,,,,,,,,,False,,
2006020290,8470090,30,G,,,,,,,,,,,,False,,
2006020290,8469461,31,G,2.0,58:55,10/11,10/13,1/1,21/25,0.84,1.0,3.0,0.0,4.0,True,25.0,21.0
2006020290,8460712,29,G,2.0,59:50,19/20,8/9,1/1,28/30,0.933333,1.0,1.0,0.0,2.0,True,30.0,28.0
2006020290,8462152,30,G,,,,,,,,,,,,False,,
2006020291,8469514,31,G,0.0,65:00,24/24,2/3,2/2,28/29,0.965517,0.0,1.0,0.0,1.0,True,29.0,28.0
2006020291,8460535,60,G,,,,,,,,,,,,False,,
2006020291,8473404,32,G,0.0,65:00,26/27,4/4,0/0,30/31,0.967742,1.0,0.0,0.0,1.0,True,31.0,30.0
2006020291,8458988,35,G,,,,,,,,,,,,False,,
2006020292,8469732,31,G,0.0,64:04,16/19,2/2,0/0,18/21,0.857143,3.0,0.0,0.0,3.0,True,21.0,18.0
2006020292,8468582,32,G,,,,,,,,,,,,False,,
2006020292,8462255,30,G,,,,,,,,,,,,False,,
2006020292,8460806,35,G,0.0,64:50,33/35,3/3,2/3,38/41,0.926829,2.0,0.0,1.0,3.0,True,41.0,38.0
2006020293,8467511,30,G,0.0,27:35,7/7,0/0,0/0,7/7,1.0,0.0,0.0,0.0,0.0,False,7.0,7.0
2006020293,8465093,42,G,0.0,32:25,10/14,2/3,0/1,12/18,0.666667,4.0,1.0,1.0,6.0,True,18.0,12.0
2006020293,8460705,20,G,,,,,,,,,,,,False,,
2006020293,8462117,35,G,0.0,60:00,15/15,1/2,1/1,17/18,0.944444,0.0,1.0,0.0,1.0,True,18.0,17.0
2006020294,8462055,30,G,,,,,,,,,,,,False,,
2006020294,8466303,40,G,0.0,60:00,25/27,5/7,0/0,30/34,0.882353,2.0,2.0,0.0,4.0,True,34.0,30.0
2006020294,8468685,30,G,0.0,60:00,21/21,6/7,0/0,27/28,0.964286,0.0,1.0,0.0,1.0,True,28.0,27.0
2006020294,8459463,80,G,,,,,,,,,,,,False,,
2006020295,8470263,30,G,,,,,,,,,,,,False,,
2006020295,8448382,31,G,0.0,58:49,16/19,8/10,0/0,24/29,0.827586,3.0,2.0,0.0,5.0,True,29.0,24.0
2006020295,8468524,30,G,,,,,,,,,,,,False,,
2006020295,8462044,35,G,0.0,59:55,18/19,5/8,1/1,24/28,0.857143,1.0,3.0,0.0,4.0,True,28.0,24.0
2006020296,8462052,31,G,,,,,,,,,,,,False,,
2006020296,8459140,39,G,2.0,59:02,24/25,10/11,3/3,37/39,0.948718,1.0,1.0,0.0,2.0,True,39.0,37.0
2006020296,8466141,1,G,0.0,58:56,16/17,4/4,2/2,22/23,0.956522,1.0,0.0,0.0,1.0,True,23.0,22.0
2006020296,8456264,30,G,,,,,,,,,,,,False,,
2006020297,8445386,20,G,,,,,,,,,,,,False,,
2006020297,8467913,35,G,0.0,59:53,21/23,5/5,3/3,29/31,0.935484,2.0,0.0,0.0,2.0,True,31.0,29.0
2006020297,8460703,30,G,0.0,58:30,20/21,3/5,2/2,25/28,0.892857,1.0,2.0,0.0,3.0,True,28.0,25.0
2006020297,8467879,60,G,,,,,,,,,,,,False,,
2006020298,8462055,30,G,0.0,59:59,16/21,4/6,2/2,22/29,0.758621,5.0,2.0,0.0,7.0,True,29.0,22.0
2006020298,8466303,40,G,,,,,,,,,,,,False,,
2006020298,8468011,30,G,0.0,60:00,17/19,7/7,0/0,24/26,0.923077,2.0,0.0,0.0,2.0,True,26.0,24.0
2006020298,8462047,43,G,,,,,,,,,,,,False,,
2006020299,8470594,29,G,0.0,59:59,15/15,4/7,3/3,22/25,0.88,0.0,3.0,0.0,3.0,True,25.0,22.0
2006020299,8459432,41,G,,,,,,,,,,,,False,,
2006020299,8467511,30,G,0.0,59:49,18/21,10/12,1/1,29/34,0.852941,3.0,2.0,0.0,5.0,True,34.0,29.0
2006020299,8465093,42,G,,,,,,,,,,,,False,,
2006020300,8460712,29,G,0.0,59:59,19/20,0/0,4/4,23/24,0.958333,1.0,0.0,0.0,1.0,True,24.0,23.0
2006020300,8462152,30,G,,,,,,,,,,,,False,,
2006020300,8470090,30,G,0.0,59:29,17/19,3/4,0/0,20/23,0.869565,2.0,1.0,0.0,3.0,True,23.0,20.0
2006020300,8469461,31,G,,,,,,,,,,,,False,,
2006020301,8456137,1,G,,,,,,,,,,,,False,,
2006020301,8468481,39,G,0.0,60:00,21/23,6/8,2/2,29/33,0.878788,2.0,2.0,0.0,4.0,True,33.0,29.0
2006020301,8467453,1,G,0.0,59:50,14/15,5/6,0/0,19/21,0.904762,1.0,1.0,0.0,2.0,True,21.0,19.0
2006020301,8468550,32,G,,,,,,,,,,,,False,,
2006020302,8473404,32,G,,,,,,,,,,,,False,,
2006020302,8458988,35,G,0.0,60:00,24/27,3/5,1/1,28/33,0.848485,3.0,2.0,0.0,5.0,True,33.0,28.0
2006020302,8469548,1,G,0.0,60:00,35/36,6/7,1/2,42/45,0.933333,1.0,1.0,1.0,3.0,True,45.0,42.0
2006020302,8469675,29,G,,,,,,,,,,,,False,,
2006020303,8469514,31,G,0.0,58:50,19/23,5/6,2/2,26/31,0.83871,4.0,1.0,0.0,5.0,True,31.0,26.0
2006020303,8460535,60,G,,,,,,,,,,,,False,,
2006020303,8460612,35,G,0.0,06:51,1/2,2/3,0/0,3/5,0.6,1.0,1.0,0.0,2.0,True,5.0,3.0
2006020303,8469608,41,G,0.0,52:59,14/15,1/2,1/1,16/18,0.888889,1.0,1.0,0.0,2.0,False,18.0,16.0
2006020304,8470320,30,G,0.0,60:00,21/25,2/2,0/0,23/27,0.851852,4.0,0.0,0.0,4.0,True,27.0,23.0
2006020304,8460715,47,G,,,,,,,,,,,,False,,
2006020304,8468685,30,G,0.0,59:58,30/30,4/4,0/0,34/34,1.0,0.0,0.0,0.0,0.0,True,34.0,34.0
2006020304,8459463,80,G,,,,,,,,,,,,False,,
2006020305,8466141,1,G,0.0,63:01,23/25,4/5,0/0,27/30,0.9,2.0,1.0,0.0,3.0,True,30.0,27.0
2006020305,8467430,35,G,,,,,,,,,,,,False,,
2006020305,8469732,31,G,,,,,,,,,,,,False,,
2006020305,8447687,39,G,0.0,62:48,19/22,6/7,1/1,26/30,0.866667,3.0,1.0,0.0,4.0,True,30.0,26.0
2006020306,8458562,29,G,,,,,,,,,,,,False,,
2006020306,8462147,34,G,0.0,59:32,17/18,5/6,1/1,23/25,0.92,1.0,1.0,0.0,2.0,True,25.0,23.0
2006020306,8462255,30,G,,,,,,,,,,,,False,,
2006020306,8460806,35,G,0.0,59:56,14/15,9/9,0/0,23/24,0.958333,1.0,0.0,0.0,1.0,True,24.0,23.0
2006020307,8460705,20,G,0.0,60:00,30/33,9/11,0/0,39/44,0.886364,3.0,2.0,0.0,5.0,True,44.0,39.0
2006020307,8462117,35,G,,,,,,,,,,,,False,,
2006020307,8462044,35,G,0.0,60:00,22/22,1/1,0/0,23/23,1.0,0.0,0.0,0.0,0.0,True,23.0,23.0
2006020307,8472374,41,G,,,,,,,,,,,,False,,
2006020308,8467453,1,G,0.0,59:07,14/17,6/8,2/2,22/27,0.814815,3.0,2.0,0.0,5.0,True,27.0,22.0
2006020308,8462102,30,G,,,,,,,,,,,,False,,
2006020308,8468011,30,G,0.0,59:40,23/25,8/10,1/1,32/36,0.888889,2.0,2.0,0.0,4.0,True,36.0,32.0
2006020308,8462047,43,G,,,,,,,,,,,,False,,
2006020309,8469548,1,G,0.0,64:39,24/26,0/0,0/0,24/26,0.923077,2.0,0.0,0.0,2.0,True,26.0,24.0
2006020309,8469675,29,G,,,,,,,,,,,,False,,
2006020309,8467511,30,G,0.0,64:39,24/26,8/9,0/0,32/35,0.914286,2.0,1.0,0.0,3.0,True,35.0,32.0
2006020309,8465093,42,G,,,,,,,,,,,,False,,
2006020310,8460704,1,G,2.0,59:56,22/23,1/2,1/1,24/26,0.923077,1.0,1.0,0.0,2.0,True,26.0,24.0
2006020310,8470140,32,G,,,,,,,,,,,,False,,
2006020310,8462161,1,G,,,,,,,,,,,,False,,
2006020310,8448535,37,G,2.0,59:34,22/25,6/7,0/0,28/32,0.875,3.0,1.0,0.0,4.0,True,32.0,28.0
2006020311,8469479,30,G,,,,,,,,,,,,False,,
2006020311,8459308,34,G,0.0,64:39,19/21,9/10,1/1,29/32,0.90625,2.0,1.0,0.0,3.0,True,32.0,29.0
2006020311,8470090,30,G,,,,,,,,,,,,False,,
2006020311,8469461,31,G,0.0,64:54,31/34,3/3,1/1,35/38,0.921053,3.0,0.0,0.0,3.0,True,38.0,35.0
2006020312,8473404,32,G,2.0,59:34,22/24,6/7,3/3,31/34,0.911765,2.0,1.0,0.0,3.0,True,34.0,31.0
2006020312,8458988,35,G,,,,,,,,,,,,False,,
2006020312,8466290,30,G,,,,,,,,,,,,False,,
2006020312,8469658,39,G,0.0,59:57,28/30,8/8,0/0,36/38,0.947368,2.0,0.0,0.0,2.0,True,38.0,36.0
2006020313,8470320,30,G,,,,,,,,,,,,False,,
2006020313,8460715,47,G,0.0,59:01,35/38,7/7,2/2,44/47,0.93617,3.0,0.0,0.0,3.0,True,47.0,44.0
2006020313,8456137,1,G,,,,,,,,,,,,False,,
2006020313,8468481,39,G,0.0,60:00,9/10,4/5,0/0,13/15,0.866667,1.0,1.0,0.0,2.0,True,15.0,13.0
2006020314,8460703,30,G,2.0,45:00,8/9,7/8,1/1,16/18,0.888889,1.0,1.0,0.0,2.0,False,18.0,16.0
2006020314,8467879,60,G,0.0,20:00,3/4,3/3,0/0,6/7,0.857143,1.0,0.0,0.0,1.0,True,7.0,6.0
2006020314,8470594,29,G,0.0,64:15,20/21,7/9,1/1,28/31,0.903226,1.0,2.0,0.0,3.0,True,31.0,28.0
2006020314,8459432,41,G,,,,,,,,,,,,False,,
2006020315,8462055,30,G,,,,,,,,,,,,False,,
2006020315,8466303,40,G,0.0,59:57,24/26,6/8,1/1,31/35,0.885714,2.0,2.0,0.0,4.0,True,35.0,31.0
2006020315,8445386,20,G,,,,,,,,,,,,False,,
2006020315,8467913,35,G,0.0,59:29,17/21,11/12,0/0,28/33,0.848485,4.0,1.0,0.0,5.0,True,33.0,28.0
2006020316,8460712,29,G,0.0,59:03,19/20,6/6,0/0,25/26,0.961538,1.0,0.0,0.0,1.0,True,26.0,25.0
2006020316,8462152,30,G,,,,,,,,,,,,False,,
2006020316,8460612,35,G,,,,,,,,,,,,False,,
2006020316,8469608,41,G,0.0,60:00,13/13,3/3,1/1,17/17,1.0,0.0,0.0,0.0,0.0,True,17.0,17.0
2006020317,8462044,35,G,0.0,64:56,34/36,6/6,1/1,41/43,0.953488,2.0,0.0,0.0,2.0,True,43.0,41.0
2006020317,8472374,41,G,,,,,,,,,,,,False,,
2006020317,8469514,31,G,,,,,,,,,,,,False,,
2006020317,8460535,60,G,2.0,64:58,24/25,6/7,0/0,30/32,0.9375,1.0,1.0,0.0,2.0,True,32.0,30.0
2006020318,8462052,31,G,,,,,,,,,,,,False,,
2006020318,8459140,39,G,0.0,58:27,25/27,10/11,1/1,36/39,0.923077,2.0,1.0,0.0,3.0,True,39.0,36.0
2006020318,8458562,29,G,,,,,,,,,,,,False,,
2006020318,8462147,34,G,0.0,60:00,17/18,6/6,2/2,25/26,0.961538,1.0,0.0,0.0,1.0,True,26.0,25.0
2006020319,8455710,30,G,0.0,60:00,22/24,1/1,1/2,24/27,0.888889,2.0,0.0,1.0,3.0,True,27.0,24.0
2006020319,8466339,40,G,,,,,,,,,,,,False,,
2006020319,8470263,30,G,,,,,,,,,,,,False,,
2006020319,8448382,31,G,0.0,60:00,10/11,4/4,0/0,14/15,0.933333,1.0,0.0,0.0,1.0,True,15.0,14.0
2006020320,8464999,31,G,0.0,31:09,5/6,2/2,0/0,7/8,0.875,1.0,0.0,0.0,1.0,False,8.0,7.0
2006020320,8460516,39,G,0.0,28:51,6/9,1/3,0/0,7/12,0.583333,3.0,2.0,0.0,5.0,True,12.0,7.0
2006020320,8460705,20,G,,,,,,,,,,,,False,,
2006020320,8462117,35,G,0.0,60:00,19/22,3/3,2/2,24/27,0.888889,3.0,0.0,0.0,3.0,True,27.0,24.0
2006020321,8466141,1,G,0.0,07:23,1/1,2/3,0/0,3/4,0.75,0.0,1.0,0.0,1.0,False,4.0,3.0
2006020321,8467430,35,G,0.0,52:35,10/14,9/10,0/0,19/24,0.791667,4.0,1.0,0.0,5.0,True,24.0,19.0
2006020321,8460712,29,G,0.0,39:58,17/17,3/3,1/1,21/21,1.0,0.0,0.0,0.0,0.0,True,21.0,21.0
2006020321,8462152,30,G,0.0,20:00,11/11,2/2,0/0,13/13,1.0,0.0,0.0,0.0,0.0,False,13.0,13.0
2006020322,8470320,30,G,,,,,,,,,,,,False,,
2006020322,8460715,47,G,2.0,59:57,18/18,4/5,3/3,25/26,0.961538,0.0,1.0,0.0,1.0,True,26.0,25.0
2006020322,8460703,30,G,0.0,29:59,13/15,5/6,4/4,22/25,0.88,2.0,1.0,0.0,3.0,True,25.0,22.0
2006020322,8467364,35,G,0.0,29:16,12/14,1/1,0/0,13/15,0.866667,2.0,0.0,0.0,2.0,False,15.0,13.0
2006020323,8470090,30,G,,,,,,,,,,,,False,,
2006020323,8469461,31,G,0.0,58:35,14/16,3/4,2/2,19/22,0.863636,2.0,1.0,0.0,3.0,True,22.0,19.0
2006020323,8467511,30,G,0.0,59:45,26/27,11/12,2/2,39/41,0.95122,1.0,1.0,0.0,2.0,True,41.0,39.0
2006020323,8465093,42,G,,,,,,,,,,,,False,,
2006020324,8470594,29,G,,,,,,,,,,,,False,,
2006020324,8459432,41,G,0.0,57:03,20/23,1/1,5/5,26/29,0.896552,3.0,0.0,0.0,3.0,True,29.0,26.0
2006020324,8456137,1,G,,,,,,,,,,,,False,,
2006020324,8468481,39,G,2.0,60:00,27/28,8/8,1/1,36/37,0.972973,1.0,0.0,0.0,1.0,True,37.0,36.0
2006020325,8470263,30,G,0.0,13:03,2/2,1/1,0/0,3/3,1.0,0.0,0.0,0.0,0.0,False,3.0,3.0
2006020325,8448382,31,G,0.0,46:55,19/20,3/5,0/1,22/26,0.846154,1.0,2.0,1.0,4.0,True,26.0,22.0
2006020325,8473404,32,G,0.0,59:40,23/23,5/5,0/0,28/28,1.0,0.0,0.0,0.0,0.0,True,28.0,28.0
2006020325,8458988,35,G,,,,,,,,,,,,False,,
2006020326,8455710,30,G,2.0,58:46,14/16,18/18,1/2,33/36,0.916667,2.0,0.0,1.0,3.0,True,36.0,33.0
2006020326,8466339,40,G,,,,,,,,,,,,False,,
2006020326,8462044,35,G,0.0,59:49,20/21,3/4,0/0,23/25,0.92,1.0,1.0,0.0,2.0,True,25.0,23.0
2006020326,8472374,41,G,,,,,,,,,,,,False,,
2006020327,8467453,1,G,0.0,60:00,18/18,4/5,0/0,22/23,0.956522,0.0,1.0,0.0,1.0,True,23.0,22.0
2006020327,8462102,30,G,,,,,,,,,,,,False,,
2006020327,8462161,1,G,0.0,59:55,18/22,2/5,1/1,21/28,0.75,4.0,3.0,0.0,7.0,True,28.0,21.0
2006020327,8448535,37,G,,,,,,,,,,,,False,,
2006020328,8469548,1,G,2.0,59:32,31/33,0/2,2/2,33/37,0.891892,2.0,2.0,0.0,4.0,True,37.0,33.0
2006020328,8469675,29,G,,,,,,,,,,,,False,,
2006020328,8445386,20,G,0.0,60:00,19/23,7/9,0/0,26/32,0.8125,4.0,2.0,0.0,6.0,True,32.0,26.0
2006020328,8467913,35,G,,,,,,,,,,,,False,,
2006020329,8468166,1,G,,,,,,,,,,,,False,,
2006020329,8459308,34,G,0.0,64:46,30/31,10/11,1/1,41/43,0.953488,1.0,1.0,0.0,2.0,True,43.0,41.0
2006020329,8469732,31,G,,,,,,,,,,,,False,,
2006020329,8447687,39,G,0.0,64:40,15/17,2/2,0/0,17/19,0.894737,2.0,0.0,0.0,2.0,True,19.0,17.0
2006020330,8466290,30,G,,,,,,,,,,,,False,,
2006020330,8469658,39,G,0.0,64:59,23/24,5/5,1/1,29/30,0.966667,1.0,0.0,0.0,1.0,True,30.0,29.0
2006020330,8468011,30,G,0.0,64:54,25/27,3/3,0/0,28/30,0.933333,2.0,0.0,0.0,2.0,True,30.0,28.0
2006020330,8462047,43,G,,,,,,,,,,,,False,,
2006020331,8460704,1,G,,,,,,,,,,,,False,,
2006020331,8470140,32,G,0.0,62:25,27/28,3/5,0/0,30/33,0.909091,1.0,2.0,0.0,3.0,True,33.0,30.0
2006020331,8462055,30,G,,,,,,,,,,,,False,,
2006020331,8466303,40,G,0.0,61:27,23/25,0/0,0/0,23/25,0.92,2.0,0.0,0.0,2.0,True,25.0,23.0
2006020332,8464999,31,G,0.0,59:08,11/11,6/10,2/2,19/23,0.826087,0.0,4.0,0.0,4.0,True,23.0,19.0
2006020332,8460516,39,G,,,,,,,,,,,,False,,
2006020332,8460612,35,G,,,,,,,,,,,,False,,
2006020332,8469608,41,G,0.0,59:48,19/19,3/6,0/0,22/25,0.88,0.0,3.0,0.0,3.0,True,25.0,22.0
2006020333,8462052,31,G,0.0,20:00,2/4,2/3,0/0,4/7,0.571429,2.0,1.0,0.0,3.0,True,7.0,4.0
2006020333,8459140,39,G,0.0,40:00,11/12,4/5,0/0,15/17,0.882353,1.0,1.0,0.0,2.0,False,17.0,15.0
2006020333,8462255,30,G,,,,,,,,,,,,False,,
