season,seriesLetter,seriesLogo,neededToWin,length,gameId,gameNumber,gameDate,awayTeamId,awayTeamAbbrev,awayTeamScore,homeTeamId,homeTeamAbbrev,homeTeamScore,gameCenterLink,seriesStatusTopSeedWins,seriesStatusBottomSeedWins,fullCoverageURL,lastPeriodType,roundNumber,seriesLink,bottomSeedId,carousel_bottomSeedWins,topSeedId,carousel_topSeedWins
20212022,g,,4,7,2021030174,4,,20,CGY,4,25,DAL,1,/gamecenter/cgy-vs-dal/2022/05/09/2021030174,2,2,,REG,1,/schedule/playoff-series/2022/series-g/stars-vs-flames,25,3,20,4
20212022,g,,4,7,2021030175,5,,25,DAL,1,20,CGY,3,/gamecenter/dal-vs-cgy/2022/05/11/2021030175,3,2,,REG,1,/schedule/playoff-series/2022/series-g/stars-vs-flames,25,3,20,4
20212022,g,,4,7,2021030176,6,,20,CGY,2,25,DAL,4,/gamecenter/cgy-vs-dal/2022/05/13/2021030176,3,3,,REG,1,/schedule/playoff-series/2022/series-g/stars-vs-flames,25,3,20,4
20212022,g,,4,7,2021030177,7,,25,DAL,2,20,CGY,3,/gamecenter/dal-vs-cgy/2022/05/15/2021030177,4,3,,OT,1,/schedule/playoff-series/2022/series-g/stars-vs-flames,25,3,20,4
20212022,h,,4,7,2021030181,1,,26,LAK,4,22,EDM,3,/gamecenter/lak-vs-edm/2022/05/02/2021030181,0,1,,REG,1,/schedule/playoff-series/2022/series-h/kings-vs-oilers,26,3,22,4
20212022,h,,4,7,2021030182,2,,26,LAK,0,22,EDM,6,/gamecenter/lak-vs-edm/2022/05/04/2021030182,1,1,,REG,1,/schedule/playoff-series/2022/series-h/kings-vs-oilers,26,3,22,4
20212022,h,,4,7,2021030183,3,,22,EDM,8,26,LAK,2,/gamecenter/edm-vs-lak/2022/05/06/2021030183,2,1,,REG,1,/schedule/playoff-series/2022/series-h/kings-vs-oilers,26,3,22,4
20212022,h,,4,7,2021030184,4,,22,EDM,0,26,LAK,4,/gamecenter/edm-vs-lak/2022/05/08/2021030184,2,2,,REG,1,/schedule/playoff-series/2022/series-h/kings-vs-oilers,26,3,22,4
20212022,h,,4,7,2021030185,5,,26,LAK,5,22,EDM,4,/gamecenter/lak-vs-edm/2022/05/10/2021030185,2,3,,OT,1,/schedule/playoff-series/2022/series-h/kings-vs-oilers,26,3,22,4
20212022,h,,4,7,2021030186,6,,22,EDM,4,26,LAK,2,/gamecenter/edm-vs-lak/2022/05/12/2021030186,3,3,,REG,1,/schedule/playoff-series/2022/series-h/kings-vs-oilers,26,3,22,4
20212022,h,,4,7,2021030187,7,,26,LAK,0,22,EDM,2,/gamecenter/lak-vs-edm/2022/05/14/2021030187,4,3,,REG,1,/schedule/playoff-series/2022/series-h/kings-vs-oilers,26,3,22,4
20212022,i,,4,7,2021030211,1,,14,TBL,4,13,FLA,1,/gamecenter/tbl-vs-fla/2022/05/17/2021030211,0,1,,REG,2,/schedule/playoff-series/2022/series-i/lightning-vs-panthers,14,4,13,0
20212022,i,,4,7,2021030212,2,,14,TBL,2,13,FLA,1,/gamecenter/tbl-vs-fla/2022/05/19/2021030212,0,2,,REG,2,/schedule/playoff-series/2022/series-i/lightning-vs-panthers,14,4,13,0
20212022,i,,4,7,2021030213,3,,13,FLA,1,14,TBL,5,/gamecenter/fla-vs-tbl/2022/05/22/2021030213,0,3,,REG,2,/schedule/playoff-series/2022/series-i/lightning-vs-panthers,14,4,13,0
20212022,i,,4,7,2021030214,4,,13,FLA,0,14,TBL,2,/gamecenter/fla-vs-tbl/2022/05/23/2021030214,0,4,,REG,2,/schedule/playoff-series/2022/series-i/lightning-vs-panthers,14,4,13,0
20212022,j,,4,7,2021030221,1,,3,NYR,1,12,CAR,2,/gamecenter/nyr-vs-car/2022/05/18/2021030221,1,0,,OT,2,/schedule/playoff-series/2022/series-j/rangers-vs-hurricanes,3,4,12,3
20212022,j,,4,7,2021030222,2,,3,NYR,0,12,CAR,2,/gamecenter/nyr-vs-car/2022/05/20/2021030222,2,0,,REG,2,/schedule/playoff-series/2022/series-j/rangers-vs-hurricanes,3,4,12,3
20212022,j,,4,7,2021030223,3,,12,CAR,1,3,NYR,3,/gamecenter/car-vs-nyr/2022/05/22/2021030223,2,1,,REG,2,/schedule/playoff-series/2022/series-j/rangers-vs-hurricanes,3,4,12,3
20212022,j,,4,7,2021030224,4,,12,CAR,1,3,NYR,4,/gamecenter/car-vs-nyr/2022/05/24/2021030224,2,2,,REG,2,/schedule/playoff-series/2022/series-j/rangers-vs-hurricanes,3,4,12,3
20212022,j,,4,7,2021030225,5,,3,NYR,1,12,CAR,3,/gamecenter/nyr-vs-car/2022/05/26/2021030225,3,2,,REG,2,/schedule/playoff-series/2022/series-j/rangers-vs-hurricanes,3,4,12,3
20212022,j,,4,7,2021030226,6,,12,CAR,2,3,NYR,5,/gamecenter/car-vs-nyr/2022/05/28/2021030226,3,3,,REG,2,/schedule/playoff-series/2022/series-j/rangers-vs-hurricanes,3,4,12,3
20212022,j,,4,7,2021030227,7,,3,NYR,6,12,CAR,2,/gamecenter/nyr-vs-car/2022/05/30/2021030227,3,4,,REG,2,/schedule/playoff-series/2022/series-j/rangers-vs-hurricanes,3,4,12,3
20212022,k,,4,7,2021030231,1,,19,STL,2,21,COL,3,/gamecenter/stl-vs-col/2022/05/17/2021030231,1,0,,OT,2,/schedule/playoff-series/2022/series-k/blues-vs-avalanche,19,2,21,4
20212022,k,,4,7,2021030232,2,,19,STL,4,21,COL,1,/gamecenter/stl-vs-col/2022/05/19/2021030232,1,1,,REG,2,/schedule/playoff-series/2022/series-k/blues-vs-avalanche,19,2,21,4
20212022,k,,4,7,2021030233,3,,21,COL,5,19,STL,2,/gamecenter/col-vs-stl/2022/05/21/2021030233,2,1,,REG,2,/schedule/playoff-series/2022/series-k/blues-vs-avalanche,19,2,21,4
20212022,k,,4,7,2021030234,4,,21,COL,6,19,STL,3,/gamecenter/col-vs-stl/2022/05/23/2021030234,3,1,,REG,2,/schedule/playoff-series/2022/series-k/blues-vs-avalanche,19,2,21,4
20212022,k,,4,7,2021030235,5,,19,STL,5,21,COL,4,/gamecenter/stl-vs-col/2022/05/25/2021030235,3,2,,OT,2,/schedule/playoff-series/2022/series-k/blues-vs-avalanche,19,2,21,4
20212022,k,,4,7,2021030236,6,,21,COL,3,19,STL,2,/gamecenter/col-vs-stl/2022/05/27/2021030236,4,2,,REG,2,/schedule/playoff-series/2022/series-k/blues-vs-avalanche,19,2,21,4
20212022,l,,4,7,2021030241,1,,22,EDM,6,20,CGY,9,/gamecenter/edm-vs-cgy/2022/05/18/2021030241,1,0,,REG,2,/schedule/playoff-series/2022/series-l/oilers-vs-flames,22,4,20,1
20212022,l,,4,7,2021030242,2,,22,EDM,5,20,CGY,3,/gamecenter/edm-vs-cgy/2022/05/20/2021030242,1,1,,REG,2,/schedule/playoff-series/2022/series-l/oilers-vs-flames,22,4,20,1
20212022,l,,4,7,2021030243,3,,20,CGY,1,22,EDM,4,/gamecenter/cgy-vs-edm/2022/05/22/2021030243,1,2,,REG,2,/schedule/playoff-series/2022/series-l/oilers-vs-flames,22,4,20,1
20212022,l,,4,7,2021030244,4,,20,CGY,3,22,EDM,5,/gamecenter/cgy-vs-edm/2022/05/24/2021030244,1,3,,REG,2,/schedule/playoff-series/2022/series-l/oilers-vs-flames,22,4,20,1
20212022,l,,4,7,2021030245,5,,22,EDM,5,20,CGY,4,/gamecenter/edm-vs-cgy/2022/05/26/2021030245,1,4,,OT,2,/schedule/playoff-series/2022/series-l/oilers-vs-flames,22,4,20,1
20212022,m,,4,7,2021030311,1,,14,TBL,2,3,NYR,6,/gamecenter/tbl-vs-nyr/2022/06/01/2021030311,1,0,,REG,3,/schedule/playoff-series/2022/series-m/lightning-vs-rangers,14,4,3,2
20212022,m,,4,7,2021030312,2,,14,TBL,2,3,NYR,3,/gamecenter/tbl-vs-nyr/2022/06/03/2021030312,2,0,,REG,3,/schedule/playoff-series/2022/series-m/lightning-vs-rangers,14,4,3,2
